Protocol,Src Port,Dst port,Packet Count,First Timestamp,Last Timestamp,Mean Packet Length
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,78
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,394
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,80
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,64377,53,1,Unknown,Unknown,96
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,53,64377,1,Unknown,Unknown,146
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,80
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,55860,443,1,Unknown,Unknown,76
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1175
Ether,55860,443,1,Unknown,Unknown,75
Ether,55860,443,1,Unknown,Unknown,76
Ether,55860,443,1,Unknown,Unknown,969
Ether,64377,53,1,Unknown,Unknown,96
Ether,53,64377,1,Unknown,Unknown,148
Ether,443,55860,1,Unknown,Unknown,71
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,139
Ether,443,55860,1,Unknown,Unknown,1288
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,78
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,75
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,443,55860,1,Unknown,Unknown,1292
Ether,55860,443,1,Unknown,Unknown,74
Ether,443,55860,1,Unknown,Unknown,1292
